ReviewID,MemberID,Verified,RealName,ReviewOrder,ProductID,Date,Rating,HelpfulFeedbacks,Feedbacks,Title_Review,Body,Label,Sales Rank,Brand,Sales Price,Title_Product,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
600221,A2A10ZSC2RH4RG,0,1,1,B0002Z9WAC,10/15/2004,5,0,0,Directory and Database Integration Using DirXML - Part 4,"Course Overview The is the final course in a four part series that introduces the learner to PeopleSoft and configuring PeopleSoft for integration with eDirectory. The course covers the following topics, XDS documents and XSLT stylesheets, modifying and testing a PBX driver, and the Windows NT domain driver. Learn To # Identify the features of PeopleSoft. # Match the sets of tables in a PeopleSoft database with their uses. # Match PeopleSoft objects with their uses. # Import a PeopleSoft driver by using ConsoleOne. # Identify the configuration settings for the PeopleSoft driver. # Match the configuration settings for the PeopleSoft driver with the reason for configuring the settings. # Identify the text nodes and attributes in an XML code. # Identify the sequence of steps that an XDS document passes through in the DirXML synchronization process. # Identify the code segment that contains the correct elements in the NDS.DTD file. # Create a filtered replica by using ConsoleOne. # Load a PBX driver by using Windows Explorer. # Import a PBX driver into a driver set by using ConsoleOne. # Import an NT domain driver by using ConsoleOne. # Match the syntax required to configure an NT domain driver with its functions. # Set the security options for an NT domain driver by using ConsoleOne. Audience The intended audience for this course are technical managers, system administrators, network engineers, and database administrators who have 2 to 10 years of experience. This course is designed to help candidates prepare for the CDE certification. The course teaches how to synchronize Microsoft Exchange and eDirectory using DirXML. In addition, learners should have taken the first three parts of the series 82721 through 82723. Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits CEU credits: 0.70 CEUs Language Options US English Total Learning Time 6 to 8 hours Objectives Unit 1: PeopleSoft: Concepts and Configuration 1.5 - 2 hours # Identify the features of PeopleSoft. # Match the sets of tables in a PeopleSoft database with their uses. # Match PeopleSoft objects with their uses. # Match the PeopleSoft workflow components with the tasks they perform. # Match PeopleSoft driver components with the tasks they perform. # Identify the unique characteristics of the PeopleSoft driver. # Complete the diagram to represent the publisher channel process. # Complete the diagram to represent the subscriber channel process. # Sequence the tasks to install the NDS4PS project. # Configure the startup process of the Event Server as a Windows NT service by using Control Panel. Unit 2: PeopleSoft: Integration 1.5 - 2 hours # Import a PeopleSoft driver by using ConsoleOne. # Identify the configuration settings for the PeopleSoft driver. # Match the configuration settings for the PeopleSoft driver with the reason for configuring the settings. # Configure security settings for the PeopleSoft driver by using ConsoleOne. # Match PeopleSoft driver rules with the situations in which they are used. # Modify the schema mapping rule by using ConsoleOne. # Modify the event transformation rule to delete users in eDirectory by using ConsoleOne. # Modify PeopleSoft driver filters by using ConsoleOne. # Create an association between an eDirectory object and a PeopleSoft record by using ConsoleOne. Unit 3: XDS Documents and XSLT Stylesheets 1 - 2 hours # Identify the text nodes and attributes in an XML code. # Identify the sequence of steps that an XDS document passes through in the DirXML synchronization process. # Identify the code segment that contains the correct elements in the NDS.DTD file. # Identify the correct XML code segment to create an XDS document based on the NDS.DTD file. # Identify whether it is appropriate to use an XSLT stylesheet in a specified situation. # Match the XSLT processing activities with the phases in which the activities are performed. # Unit 4: PBX Driver 1 hour Create a filtered replica by using ConsoleOne. # Load a PBX driver by using Windows Explorer. # Import a PBX driver into a driver set by using ConsoleOne. # Configure a PBX driver by using ConsoleOne. # Test the functionality of a PBX driver by using ConsoleOne. # Create an input transformation stylesheet by using ConsoleOne. # Create an event transformation stylesheet by using ConsoleOne. # Modify a PBX driver filter by using ConsoleOne. # Identify whether it is appropriate to apply the placement rule to a specified channel. # Unit 5: NT Domain Driver 1 hour Import an NT domain driver by using ConsoleOne. # Match the syntax required to configure an NT domain driver with its functions. # Set the security options for an NT domain driver by using ConsoleOne. # Configure an NT domain driver module by using ConsoleOne. # Modify the NT4 placement rule by using ConsoleOne. # Modify the subscriber placement rule by using ConsoleOne.",3,0,NetG,0.0,Directory and Database Integration Using DirXML - Part 4: XDS Documents and XSLT Stylesheets CBT Training CD,Feature->Create a filtered replica by using ConsoleOne.,Feature->Identify the sequence of steps that an XDS document passes through in the DirXML synchronization process.,Feature->Import a PBX driver into a driver set by using ConsoleOne.,Feature->Identify the code segment that contains the correct elements in the NDS.DTD file.,Feature->Match the syntax required to configure an NT domain driver with its functions.,Studio->NetG,Title->Directory and Database Integration Using DirXML - Part 4: XDS Documents and XSLT Stylesheets CBT Training CD,UPC->714765299394,,,,,,,,,Format->CD,Label->NetG,Manufacturer->NetG,ProductGroup->Software,Publisher->NetG
600148,A2A10ZSC2RH4RG,0,1,1,B0002ZA4RM,10/15/2004,5,0,0,Advanced NDS Tools and Diagnostics Part 2,"Course Overview This is the second course in a three part series that teaches server background processes, as well as how to perform partition and replica operations within the Novell NDS environment. This course will cover how to remove a server, how to amend the properties of a server, how to verify process completion and synchronize replicas. Learn To # Cover NDS design guidelines, the concepts of a replica, and NDS operations. # Cover the background processes and the steps for checking the completion of an operation. Audience The intended audience for this course includes End Users, Technical Managers, System Administrators, Software Engineers, Network Administrators, and Help Desk/Support. This course is for NetWare 4 or NetWare 5 CNEs, Master CNEs, CNIs, or experienced NDS administrators that have NetWare 4 or NetWare 5 CNE level experience. Learners should be CNE candidates or technical support personnel responsible for diagnosing and resolving problems with NetWare networks. Participants should have an understanding of (or experience with) personal computers, operating systems, and network technology; experience with DOS; a working knowledge of Windows 95 or Windows NT Workstation; and experience using NetWare. In addition, the learner should have taken the first part of the series (82731). Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits CEU credits: 0.70 CEUs Language Options US English Total Learning Time 6 to 8 hours Objectives Unit 1: NDS Operations 3 - 4 hours # Identify the guidelines for creating a partition in an NDS tree. # Create a partition by using the NDS Manager utility. # Merge partitions by using the NDS Manager utility. # Move a container object by using the NDS Manager utility. # Match replica types with the situations in which they are created. # Label the servers in an NDS tree with the associated NDS references. # Create a replica by using the NDS Manager utility. # Delete a replica by using the NDS Manager utility. # Update an out-of-sync replica by using the NDS Manager utility. # Change the replica type by using the NDS Manager utility. # Identify the most appropriate replica placement strategy. # Evaluate the replica placement strategy to be implemented. Unit 2: Processes 3 - 4 hours # Identify the tasks performed by the janitor process. # Identify the tasks performed by the flat cleaner process. # Identify the tasks performed by the replica synchronization process. # Identify the tasks performed by the limber process. # Identify the tasks performed by the backlink process. # Identify the tasks performed by the database initialization process. # Sequence the steps of the replica synchronization process in NetWare 4. # Sequence the steps of the replica synchronization process in NetWare 5. # Identify the guidelines that should be followed to successfully complete an NDS operation. # Verify that a partition operation is complete by using the NDS Manager utility. # Identify the appropriate set of options to create a verification report for a replica operation.",3,0,NetG,0.0,Advanced NDS Tools and Diagnostics Part 2 CBT Training CD,Format->CD,"Feature->Cover NDS design guidelines, the concepts of a replica, and NDS operations.",Label->NetG,Feature->Cover the background processes and the steps for checking the completion of an operation.,Manufacturer->NetG,,,,,,,,,,,,ProductGroup->Software,Publisher->NetG,Studio->NetG,Title->Advanced NDS Tools and Diagnostics Part 2 CBT Training CD,UPC->714765298205
600147,A2A10ZSC2RH4RG,0,1,1,B0002ZA6E8,10/15/2004,5,0,0,Introduction to the Internet and the World Wide Web,"This course provides Internet and Web users with the knowledge and skills required to select an Internet connection type and Internet Service Provider (ISP), locate and retrieve information on the Web, and communicate with others via the Internet. Learn To * Identify the features of Internet, the World Wide Web and the business uses of the Internet and the Intranet. * Identify the options to connect to the Internet. * Identify the criteria for selecting an Internet Service Provider (ISP). * Identify the methods of navigating the Web. * Identify the features and advantages of the basic Internet services and the methods of working with these services. * Identify the features of the Web indexes and directories. * Search Web sites by using various strategies. * Download and upload files from a File Transfer Protocol (FTP) site.",3,0,NetG,0.0,Introduction to the Internet and the World Wide Web CBT Training CD,Feature->Identify the criteria for selecting an Internet Service Provider (ISP).,"Feature->Identify the features of Internet, the World Wide Web and the business uses of the Internet and the Intranet.",Feature->Identify the methods of navigating the Web,Feature->Identify the options to connect to the Internet.,Feature->Identify the features and advantages of the basic Internet services and the methods of working with these services,Studio->NetG,Title->Introduction to the Internet and the World Wide Web CBT Training CD,UPC->714765288114,,,,,,,,,Format->CD,Label->NetG,Manufacturer->NetG,ProductGroup->Software,Publisher->NetG
600146,A2A10ZSC2RH4RG,0,1,1,B0002ZA6VG,10/15/2004,5,0,0,Web Site Security - Internet and Intranet Management,"Web Site Security: Internet and Intranet Management and Policies is the first course in a two-part series. This course will give students the skills and knowledge needed to identify and counter some fundamental security risks and requirements. Students will learn some basic network security skills pertaining to network threat identification and prevention. They will also examine Internet security threats and measures (audit trails, IP sniffing/spoofing, etc.), and learn how to implement security policies and procedures. Learn To * Identify strategies to secure a Local Area Network (LAN). * Identify the tactics that prevent, detect, correct, and establish responsibility for electronic threats to a physical or electronic network. * Identify Internet threats and how to safeguard a Windows NT network from these threats. * Identify and track a network intruder. * Identify the uses and prevention tactics for sniffing and spoofing. * Identify the various items that provide network access security. * Identify the function, attributes, and implementation factors of Kerberos.",3,0,NetG,0.0,Web Site Security - Internet and Intranet Management and Policies CBT Training CD,Feature->Identify Internet threats and how to safeguard a Windows NT network from these threats,Feature->Identify strategies to secure a Local Area Network (LAN).,Feature->Identify and track a network intruder,"Feature->Identify the tactics that prevent, detect, correct, and establish responsibility for electronic threats to a physical or electronic network",Feature->Identify the uses and prevention tactics for sniffing and spoofing.,Studio->NetG,Title->Web Site Security - Internet and Intranet Management and Policies CBT Training CD,UPC->714765295778,,,,,,,,,Format->CD,Label->NetG,Manufacturer->NetG,ProductGroup->Software,Publisher->NetG
600145,A2A10ZSC2RH4RG,0,1,1,B0002ZA7HY,10/15/2004,5,0,0,JDBC Application Development Part 1,"Course Overview This first course in the series provides the foundation for the rest of the course series. It introduces learners to the JDBC API and explains how it is used to access any database from Java. It also covers the basics of working with relational database systems, how to use JDBC to design multi-tier database applications, and an overview of the major steps in the JDBC program. Learn To # Identify the features and components of RDBMSs. # Identify the features of SQL. # Identify how to create and manipulate database tables, and the concepts of database querying and transaction control. # Identify the features of the JDBC API. # Identify the architecture of JDBC and advantages and limitations of two-tier and multitier JDBC applications. # Identify the basic JDBC programming concepts used to establish a database connection. # Identify the methods used for updating and querying a database, and processing the result set. Audience The target audiences for this course are System Administrators, Database Administrators, Application Developers, System Analysts, Software Engineers, and Programmer/Analysts. Learners should be able to design applications using object-oriented analysis and design, develop applications using the Java programming language, and use SQL to retrieve and manipulate data in a relational database. Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits ITCAP credits: Not Applicable CEU credits: 0.70 CEUs Language Options US English Total Learning Time 6 to 8 hours Objectives Unit 1: RDBMS: Concepts 2 - 3 hours # Match the features of an RDBMS with their benefits. # Match the components of an RDBMS with their functions. # Identify the components of an RDBMS. # Match the features of SQL with the situations in which the features can be used. # Complete the code to define a database table by using DDL commands. # Identify the code for manipulating tables by using DML commands. # Identify the code to query a database for extracting data by using the SELECT clause. # Identify the code for executing an advanced query on a database in a specified situation. # Identify the code to retrieve data from multiple tables using a join query. # Identify the situations where transaction processing can be used to solve data integrity problems. Unit 2: JDBC: Concepts 2 - 3 hours # Match the advantages of JDBC with the situations in which the advantages are used. # Match the database management features of JDBC with the situations implementing the features. # Match the application management features of JDBC with the situations implementing the features. # Label the flowchart depicting the JDBC communication path with the components used. # Match the types of JDBC drivers with their features. # Identify the advantages of implementing a JDBC two-tier application. # Identify the limitations of implementing a JDBC two-tier application. # Match the features of a JDBC multitier application with the situation in which they are implemented. Unit 3: DBC: Programming 2 hours # Identify the JDBC URL syntax to access a database in a specified situation. # Match the method of loading a driver with the situation in which it is used. # Sequence the steps in the process for establishing a database connection. # Complete the code for manipulating a table by using the executeUpdate() method. # Select the code for querying a database by using the executeQuery() method. # Identify the code for processing the result set of a query performed on a database table.",3,0,NetG,0.0,JDBC Application Development Part 1: Introduction and Architecture CBT Training CD,Feature->Identify the architecture of JDBC and advantages and limitations of two-tier and multitier JDBC applications.,Feature->Identify the features and components of RDBMSs.,Feature->Identify the basic JDBC programming concepts used to establish a database connection.,"Feature->Identify how to create and manipulate database tables, and the concepts of database querying and transaction control.","Feature->Identify the methods used for updating and querying a database, and processing the result set.",Studio->NetG,Title->JDBC Application Development Part 1: Introduction and Architecture CBT Training CD,UPC->714765299455,,,,,,,,,Format->CD,Label->NetG,Manufacturer->NetG,ProductGroup->Software,Publisher->NetG
600144,A2A10ZSC2RH4RG,0,1,1,B0002ZA7K6,10/15/2004,5,0,0,"JDBC Application Development Part 3: Advanced Features, OOAD","Course Overview This third course in the series teaches learners skills needed to help them create more advanced databases. It teaches advanced features for creating JDBC programs, including prepared statements, stored procedures, transactions, concurrency control, and metadata. It also teaches how to map an object-oriented design to a relational database and how to use SQLJ standards with Java. Learn To # Identify the advanced features for creating JDBC programs. # Identify Prepared Statement objects, stored procedures, transactions, concurrency control, and metadata. # Identify the method used to map an object-oriented design to a relational database. # Identify SQLJ. # Identify the method used to cerate database queries, manipulate data, and call stored procedures. Audience The targeted audience for this course are system administrators, database administrators, programmers/analysts, software engineers, application developers, and system analysts. Learners should be able to design applications using object-oriented analysis and design, develop applications using the Java programming language, and use SQL to retrieve and manipulate data in a relational database. Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits ITCAP credits: Not Applicable CEU credits: 0.70 CEUs Language Options US English Total Learning Time 6 to 8 hours Objectives Unit 1: Advanced JDBC Features 2 - 3 hours # Identify the code for creating a PreparedStatement object for a specified situation. # Complete the code to supply values to the input parameters of the SQL statement in a PreparedStatement object. # Select the code for accepting the value returned after executing the SQL statement in a PreparedStatement object. # Identify the code for disabling the auto-commit mode before beginning a transaction. # Complete the code for processing a transaction. # Identify the situation in which the specified type of concurrency control is used. # Select the code for creating a stored procedure by using SQL statements. # Identify the code to call a stored procedure by using JDBC. # Identify the code to retrieve the values contained in output parameters of a stored procedure. # Match the methods of exception-handling classes with the information returned by them. # Select the code for catching exceptions. # Identify the functions of the ResultSetMetaData interface. # Select the code for displaying the metadata of a result set. Unit 2: OOAD 2 - 3 hours # Identify the functions of the persistence layer. # Identify the purpose of an object ID. # Select the constructor for creating an object ID. # Identify the class diagram that represents a type of mapping. # Match the class diagram with the object relationship it represents. Unit 3: SQLJ 2 hours # Sequence the steps for developing an application that contains SQLJ code. # Sequence the translation steps performed by the SQLJ translator. # Identify the code to query a database by using SQLJ. # Select the code to manipulate data by using SQLJ. # Identify the code to call a stored procedure by using SQLJ.",3,0,NetG,0.0,"JDBC Application Development Part 3: Advanced Features, OOAD and SQLJ CBT Training CD",Feature->Identify the method used to map an object-oriented design to a relational database,Feature->Identify the advanced features for creating JDBC programs,Feature->Identify SQLJ,"Feature->Identify Prepared Statement objects, stored procedures, transactions, concurrency control, and metadata","Feature->Identify the method used to cerate database queries, manipulate data, and call stored procedures",Studio->NetG,"Title->JDBC Application Development Part 3: Advanced Features, OOAD and SQLJ CBT Training CD",UPC->714765299479,,,,,,,,,Format->CD,Label->NetG,Manufacturer->NetG,ProductGroup->Software,Publisher->NetG
600143,A2A10ZSC2RH4RG,0,1,1,B0002ZA8FK,10/15/2004,5,0,0,Enterprise JavaBeans Part 1: Introduction and Architecture C,"Course Overview This first course in the series provides the foundation for the rest of the course series. It introduces learners to the Java 2 Platform, Enterprise Edition and to Enterprise JavaBeans. It describes the features and benefits of the J2EE application model and its JavaBeans component model. It also covers the EJB architecture, client, and classes and interfaces. Learn To # Identify the features of the two-tier and multitier application programming models. # Identify the J2EE architecture and J2EE standards. # Identify the EJB architecture and the rules for creating interfaces and classes for an enterprise bean. # Identify the various phases in the development of an EJB application. Audience The intended audience for this course are system administrators, application developers, system analysts, software engineers, and programmers/analysts. Learners should be experienced with object-oriented design and the Java programming language. It would be helpful for learners to be familiar with distributed programming (multi-tier architecture), relational or object database programming, transactions, and component technology. Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits ITCAP credits: Not Applicable CEU credits: 0.70 CEUs Language Options US English Total Learning Time 6 to 8 hours Objectives Unit 1: J2EE 2 - 3 hours # Identify the characteristics of the two-tier application programming model. # Identify the characteristics of the multitier application programming model. # Label the components of the J2EE architecture with their functions. # Identify the types of application components defined by the J2EE architecture. # Match the service APIs supported by a J2EE platform implementation with their functions. # Identify the benefits of the J2EE architecture. # Match the J2EE platform standards with their functions. # Identify the functions of the J2EE Compatibility Test Suite. # Identify the functions of the J2EE Reference Implementation. Unit 2: EJB 2 - 3 hours # Match the component technologies of EJB with their uses. # Match the features of EJB with their advantages. # Match the methods used by EJB to accomplish legacy integration with their functions. # Identify the differences between EJB and JavaBeans. # Match the components of the EJB architecture with their functions. # Match the services provided by the EJB container with the tasks accomplished by the services. # Match EJB development roles with their responsibilities. # Match the rules for creating a remote interface with the reasons for enforcing the rules. # Match the rules for creating a home interface with the reasons for enforcing the rules. # Match the rules for creating an enterprise bean class with the reasons for enforcing the rules. # Match the rules for creating a primary key class with the reasons for enforcing the rules. Unit 3: EJB Application: Development Phases 2 hours # Install Java 2 SDK, Standard Edition, v1.2.2, on a Windows NT computer. # Install Java 2 SDK, Enterprise Edition, v1.2, on a Windows NT computer. # Match the environment variables used by Java 2 SDK with their functions. # Set the values for environment variables permanently by using the System Properties dialog box. # Start the J2EE server by using the command prompt. # Complete the code for creating the remote interface of an enterprise bean. # Complete the code for creating the home interface of an enterprise bean. # Complete the code for creating an enterprise bean class. # Create an EJB application by using Application Deployment Tool. # Perform the initial steps for creating an EJB JAR file by using the New Enterprise Bean Wizard. # Perform the final steps for creating an EJB JAR file by using the New Enterprise Bean Wizard. # Specify the JNDI name for an enterprise bean by using Application Deployment Tool. # Verify an EJB application for errors by using the verifier. # Deploy an EJB application by using Application Deployment Tool. # Complete the code for creating a client application. # Run a client application by using the command prompt. # Compile a client application. # Match an exception with the situation in which it is thrown.",3,0,NetG,0.0,Enterprise JavaBeans Part 1: Introduction and Architecture CBT Training CD,Feature->Identify the EJB architecture and the rules for creating interfaces and classes for an enterprise bean.,Feature->Identify the features of the two-tier and multitier application programming models.,Feature->Identify the various phases in the development of an EJB application.,Feature->Identify the J2EE architecture and J2EE standards.,Format->CD,Title->Enterprise JavaBeans Part 1: Introduction and Architecture CBT Training CD,UPC->714765293163,,,,,,,,,,Label->NetG,Manufacturer->NetG,ProductGroup->Software,Publisher->NetG,Studio->NetG
600142,A2A10ZSC2RH4RG,0,1,1,B0002ZAC4W,10/15/2004,5,0,0,"Java Servlets Part 1: Introduction, Life Cycle and JSP CBT","Course Overview This first course in the series introduces the Java Servlets API, which is part of Java 2 Enterprise Edition, and it describes how servlets enable easy and effective creation of server-side business solutions. It covers the features of J2EE, an introduction to the function of servlets and Web application development the basics of creating servlets, the servlet life cycle, and how JavaServer Pages work with servlets to create dynamic Web content. # Learn To Identify the details of the Web client-server interaction. # Identify the various server-side technologies. # Identify the architecture, services, application model, and benefits of J2EE. # Describe the benefits of servlets. # Identify the uses of the methods used in the servlet life cycle, and the classes and interfaces in the servlet packages. # Create and invoke a servlet. # Identify the benefits of JSP and elements on a JSP page. # Identify the integration of JSP with JavaBeans and the architectural overview of JSP. Audience The target audiences for this course are System Administrators, Application Developers, System Analysts, Software Engineers, and Programmer/Analysts. Learners should be able to develop Java programs, develop CGI programs, identify hypertext transfer protocol (HTTP) methods, and produce HTML Web pages. Deployment Options e-Learning Accreditation # NASBA credits: 4 CPE Credits # ITCAP credits: Not Applicable # CEU credits: 0.70 CEUs Language Options US English Total Learning Time 6 to 8 hours Objectives Unit 1: Web Architecture and J2EE 2 - 3 hours # Sequence the steps of a Web client-server interaction in a specific situation. # Select a server-side technology for a specific situation. # Match the components of the J2EE run-time environment with their uses. # Match J2EE service APIs with their uses. # Identify the reason for selecting an application programming model in a specific scenario. # Identify the components in the J2EE application programming model that provide specific benefits. Unit 2: Servlets 2 - 3 hours # Identify the situations in which it is beneficial to use a servlet as compared with a CGI application. # Match the methods used in the servlet life cycle with the activities they perform in a specific situation. # Match the interfaces of the javax.servlet package with their uses in a specific situation. # Match the classes of the javax.servlet package with their uses in a specific situation. # Match the interfaces of the javax.servlet.http package with their uses in a specific situation. # Match the classes of the javax.servlet.http package with their uses in a specific situation. # Identify the code for creating a servlet in a specific situation. # Match the methods used to invoke a servlet with the situations in which they should be used. Unit 3: JSP 2 hours # Identify the benefit of using JSP in a specific situation. # Identify the code that correctly uses JSP elements on a JSP page. # Identify the JavaBeans code that should be used in a specific situation. # Identify the components in the various implementations of JSP architecture.",3,0,NetG,0.0,"Java Servlets Part 1: Introduction, Life Cycle and JSP CBT Training CD","Feature->Identify the architecture, services, application model, and benefits of J2EE",Feature->Identify the details of the Web client-server interaction,"Feature->Identify the uses of the methods used in the servlet life cycle, and the classes and interfaces in the servlet packages",Feature->Identify the various server-side technologies,Format->CD,"Title->Java Servlets Part 1: Introduction, Life Cycle and JSP CBT Training CD",UPC->714765303855,,,,,,,,,,Label->NetG,Manufacturer->NetG,ProductGroup->Software,Publisher->NetG,Studio->NetG
600141,A2A10ZSC2RH4RG,0,1,1,B0002ZAC6A,10/15/2004,5,0,0,"Java Servlets Part 3: Databases, Chaining, Security, Applets","Course Overview This final course in the series teaches about servlet security and how to use servlets with other Java APIs. It covers creating databases using JDBC and servlets, creating content using servlet chaining, security issues with servlets, applet-servlet communication, and using and creating servlet beans. Learn To # Identify how to implement database connectivity and servlet chaining. # Identify how to implement HTTP authentication mechanisms and create an ACL to authorize a user and a group. # Identify how to implement servlet bean and applet-servlet connection options. Audience The target audiences for this course are System Administrators, Application Developers, System Analysts, Software Engineers, and Programmer/Analysts. Learners should be able to develop Java programs, develop CGI programs, identify hypertext transfer protocol (HTTP) methods, and produce HTML Web pages. Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits ITCAP credits: Not Applicable CEU credits: 0.80 CEUs Language Options US English Total Learning Time 6 to 8 hours Objectives Unit 1: Database Access and Servlet Chaining 3 hours # Match JDBC driver types with the situations in which they are used. # Complete the code to create a simple data access client. # Complete the code to implement a transaction in a database. # Identify the code to implement a pool of connections to a database. # Match each situation with the JWS feature that it demonstrates. # Identify the situations in which it is beneficial to use servlet chaining. # Create a chain of servlets by using aliases. # Create a chain of servlets by using MIME types. Unit 2: Servlet Security 2 - 3 hours # Complete the code used in basic authentication. # Complete the code used in digest authentication. # Complete the code used in SSL authentication. # Create an ACL for a user. # Create an ACL for a group of users. Unit 3: Advanced Servlet Concepts 1 - 2 hours # Identify the situation in which a piece of code that develops a servlet bean is used. # Deploy a servlet bean by using Administration Tool of JWS. # Configure a servlet bean by using Administration Tool of JWS. # Identify the appropriate code for invoking a servlet bean in a specified situation. # Identify the situation in which a specified connection option should be used for communication between an applet and a servlet. # Complete the code snippet that establishes an applet-servlet connection by using the HTTP communication option. # Identify the piece of code used to exchange information between an applet and a servlet by implementing object serialization. # Identify the piece of code that establishes an applet-servlet connection by using the raw socket connection option. # Complete the code snippet that establishes an applet-servlet connection by using the RMI connection option.",3,0,NetG,0.0,"Java Servlets Part 3: Databases, Chaining, Security, Applets and Beans CBT Training CD",Feature->Identify how to implement servlet bean and applet-servlet connection options.,Feature->Identify how to implement database connectivity and servlet chaining.,Format->CD,Feature->Identify how to implement HTTP authentication mechanisms and create an ACL to authorize a user and a group.,Label->NetG,UPC->714765301103,,,,,,,,,,,Manufacturer->NetG,ProductGroup->Software,Publisher->NetG,Studio->NetG,"Title->Java Servlets Part 3: Databases, Chaining, Security, Applets and Beans CBT Training CD"
600140,A2A10ZSC2RH4RG,0,1,1,B0002ZADAA,10/21/2004,5,1,1,Java 2 Enterprise Connectivity Part 2: Java Server Pages and,"Java 2 Enterprise Connectivity Part 2: Java Server Pages and Servlets Training CD Course Overview This second course in the series teaches about Web and server-side development. It introduces the current server-side Java technologies used in Web Application Development and explains the client and server Interaction. It teaches how to create Java Server Pages and servlets and distinguishes their responsibilities. It also covers the servlet life cycle and session tracking. Learn To Identify the basics of server-side applications and the advantages and creation of JSP. Identify how to create and invoke a servlet and track a client session by using sessions and cookies. Audience The target audiences for this course are System Administrators, Application Developers, System Analysts, Software Engineers and Programmer/Analysts. Learners should be experienced with object-oriented design and the Java programming language. It would be helpful for learners to be familiar with distributed programming (multi-tier architecture), relational or object database programming, transactions, and component technology. Deployment Options e-Learning Accreditation NASBA credits: 4 CPE Credits ITCAP credits: Not Applicable CEU credits: 0.70 CEUs Language Options US English Total Learning Time 6 to 8 hours Objectives Unit 1: Web Application Development: JSP 3 - 4 hours Match the methods of HTTP with the functionality they provide in a specific scenario. Identify the server-side technology to be used in a specific situation. Assign responsibilities to the EJBs, servlets, and JSP pages in an application. Identify the advantages of using JSP instead of other technologies in a specific situation. Complete the JSP page code to generate dynamic Web content. Identify the attributes of a JSP directive to be used in a specific situation. Identify the piece of code that correctly uses predefined variables in a specific situation. Unit 2: Web Application Development: Servlets 3 - 4 hours Identify the situations in which it is advantageous to use a servlet instead of a CGI application. Match the methods in the servlet life cycle with the situations in which these are used. Complete the code for creating a servlet by using the javax.servlet package. Complete the code for creating a servlet by using the javax.servlet.http package. Invoke a servlet by adding the servlet in a servlet chain. Complete the code that uses SSI to invoke a servlet. Complete the code for creating a servlet that handles form data by using the getParameter() method. Identify the code for implementing a threadsafe servlet in a specific situation. Identify the code for implementing background processing for a specific activity in a servlet. Select a code snippet for implementing a specified error-handling mechanism in a servlet. Identify the session tracking technique that can be used in a specific scenario. Identify the code for implementing a session tracking technique. Complete the code used to implement a session by using the Session Tracking API. Complete the code for developing a Web shopping servlet by using sessions. Complete the code for developing a Web shopping servlet by using cookies.",3,0,NetG,0.0,Java 2 Enterprise Connectivity Part 2: Java Server Pages and Servlets CBT Training CD,Format->CD,Feature->Identify the basics of server-side applications and the advantages and creation of JSP.,Label->NetG,Feature->Identify how to create and invoke a servlet and track a client session by using sessions and cookies.,Manufacturer->NetG,,,,,,,,,,,,ProductGroup->Software,Publisher->NetG,Studio->NetG,Title->Java 2 Enterprise Connectivity Part 2: Java Server Pages and Servlets CBT Training CD,UPC->714765301004
526861,AMZF9AQAXE17L,0,1,48,B000EWE3GQ,3/27/2006,5,17,24,o.O,"Yanking orders because you guys screwed up it just wrong, if this is how this business practices I think people should move to another site with a little more business etiquet.  This should have at least been chalked up to stupidity and sent anyways, thanks for nothing.",3,0,SanDisk,299.99,"SanDisk 4 GB Ultra II Memory Stick PRO Duo (SDMSPDH-4096-901, Retail Package)",EAN->0619659023324,Binding->Electronics,Feature->Ideal for serious amateurs and professional photographers,Brand->SanDisk,"Feature->10 MB per second read speed, 9 MB per second write speed",ItemDimensions,Label->SanDisk,"LegalDisclaimer->This Site operates AS-IS and AS-AVAILABLE, without liability of any kind. We are not responsible for events beyond our direct control. This Policy is governed by Florida law, excluding conflicts of law principles. Any legal actions against us must be commenced in Florida within one year after the claim arose, or be barred.",ListPrice,Manufacturer->SanDisk,Model->SDSDPH-4096-901,MPN->SDSDPH-4096-901,PackageDimensions,ProductGroup->CE,Publisher->SanDisk,ReleaseDate->2006-04-01,Feature->Guaranteed compatibility with all Sony Memory Stick PRO devices,Feature->Temperature tested 13 to 185 degrees F.,Feature->Backed by a lifetime warranty,IsAutographed->0,IsMemorabilia->0
